BASIN,WELLNAME,LATITUDE,LONGITUDE
Williston,1 A. N. Nielsen,48.92567,-101.03922
Williston,1 A. N. Nielsen,48.92567,-101.03922
Williston,1 A. N. Nielsen,48.92567,-101.03922
Williston,1 A. N. Nielsen,48.92567,-101.03922
Williston,1 Wiltee,48.40529,-101.00839
Williston,1 Wiltso,48.40529,-101.00839
Williston,1 Mons Antonson,48.28616,-102.97619
Williston,S. Herfindahl  A  No. 1,48.29368,-102.98698
Williston,1 Sophie Herfindahl  A,48.29368,-102.98698
Williston,1 Ulven Unit,48.29456,-103.00519
Williston,1 Ulven Unit,48.29456,-103.00519
Williston,1 Anderson,48.4028,-101.66499
Williston,,,
Williston,1 Anderson,48.4028,-101.66499
Williston,1 Anderson,48.4028,-101.66499
Williston,1 Bergitte Lokken,48.45032,-102.78937
Williston,1 Christ-hemsing,48.44342,-102.95307
Williston,1 A. L. Ives,48.45445,-102.90385
Williston,Leroy Nelson  A  Lease,48.38895,-102.88199
Williston,N. D. 1  C  Lease,48.37441,-102.89284
Williston,1 Leroy Nelson Tract No. 3,48.37838,-102.90854
Williston,1 John Jackson,48.5035,-100.54032
Williston,1 Kitzman-bank Of N. D.,48.54349,-101.0295
Williston,1 Herdtetal Unit,48.54352,-101.05174
Williston,1 Larson,48.54418,-101.18154
Williston,1 Howard Stevens,48.53349,-101.17669
Williston,1 Selma Larson,48.54061,-101.18705
Williston,1 Johnsburg,48.51149,-102.68649
Williston,1 Johnsburg,48.51149,-102.68649
Williston,1 Johnsburg,48.51149,-102.68649
Williston,1 Johnsburg,48.51149,-102.68649
Williston,1 N. D. G,48.5078,-102.82273
Williston,N. D. G No. 1,48.5078,-102.82273
Williston,3 Clifford Hanson,48.51117,-102.88225
Williston,3 Clifford Hanson,48.51117,-102.88225
Williston,1 Sorenson,48.91487,-102.36784
Williston,1 L. Bird,48.93598,-102.43312
Williston,1 Irene Probst F-31-20-p,48.93642,-102.64145
Williston,1 Irene Probst F-31-20-p,48.93642,-102.64145
Williston,1-f-31-p Probst-federal,48.93642,-102.64145
Williston,1 Salverson,48.92918,-102.78945
Williston,1 C. Forthun,48.95448,-102.81077
Williston,1 C. Forthun,48.95448,-102.81077
Williston,1 Schwartz,48.97962,-101.18628
Williston,1 Henry Norby,48.05802,-102.9335
Williston,1 Swensen Unit,48.02857,-102.91207
Williston,1 Swenson Unit,48.02857,-102.91207
Williston,1 Helen Felland Tract 1,48.0401,-102.93955
Williston,1 S. K. Breiseth,48.03994,-102.89519
Williston,1 S. K. Breiseth,48.03994,-102.89519
Williston,1 S. K. Breiseth,48.03994,-102.89519
Williston,1 S. K. Breiseth,48.03994,-102.89519
Williston,1 Cora Mc Keen,48.04002,-102.83043
Williston,1 James Washburn,48.02538,-102.86295
Williston,1 James Washburn,48.02538,-102.86295
Williston,1 James Washburn,48.02538,-102.86295
Williston,1 James Washburn,48.02538,-102.86295
Williston,1 James Washburn,48.02538,-102.86295
Williston,1 C. C. Mogen Tract 1,48.08322,-103.0036
Williston,1 Usa Leach Tract 1,48.11236,-102.87338
Williston,1 S. Yttredahl,48.11581,-102.91154
Williston,M. W. Zok Etal No. 1,48.15214,-102.89011
Williston,Gentz - Hagen Unit No. 1,48.16027,-102.88445
Williston,John G. Hove No. 1,48.17039,-102.90606
Williston,E. H. Mendenhall No. 1,48.18086,-102.9003
Williston,1 Carkuff,48.16568,-100.29882
Williston,1 Carkuff,48.16568,-100.29882
Williston,1 Carkuff,48.16568,-100.29882
Williston,1 Carkuff,48.16568,-100.29882
Williston,1 Carkuff,48.16568,-100.29882
Williston,1 Bangs,48.89201,-100.91423
Williston,1 Bangs,48.89201,-100.91423
Williston,1 Bangs,48.89201,-100.91423
Williston,# 1 Mary Koester,48.98294,-101.11907
Williston,# 1 Mary Koester,48.98294,-101.11907
Williston,# 1 Mary Koester,48.98294,-101.11907
Williston,# 1 Koester,48.98294,-101.11907
Williston,# 1 Koester,48.98294,-101.11907
Williston,,,
Williston,1-a Christianson,48.52967,-101.17117
Williston,No. 1 Einer Christianson,48.52982,-101.18139
Williston,No. 1 Einar Christianson,48.52982,-101.18139
Williston,No. 1 Einar Christianson,48.52982,-101.18139
Williston,1 Christianson,48.52982,-101.18139
Williston,1 Christianson,48.52982,-101.18139
Williston,No. 1 Kinar Christianson,48.52982,-101.18139
Williston,Herdt-bank Of N. Dakota No. 1,48.54373,-101.04084
Williston,No. 1 Herdt-bank Of North Dakota,48.54373,-101.0484
Williston,1 Herdt-bank Of North Dakota,48.54373,-101.04084
Williston,No. 1 L. C. Anderson,48.39912,-102.11042
Williston,No. 1 L. C. Anderson,48.39912,-102.11042
Williston,No. 1 L. C. Anderson,48.39912,-102.11042
Williston,No. 1 L. C. Anderson,48.39912,-102.11042
Williston,1 L. C. Anderson,48.39912,-102.11042
Williston,1 L C Anderson,48.39912,-102.11042
Williston,1 L C Anderson,48.39912,-102.11042
Williston,1 Hawke,48.8462,-101.14284
Williston,1 Hawke,48.8462,-101.14284
Williston,1 Hawke,48.8462,-101.14284
Williston,1 Hawke,48.8462,-101.14284
Williston,1 Hawke,48.8462,-101.14284
Williston,# 1 Hunn,48.8213,-101.13157
Williston,# 1 Hunn,48.8213,-101.13157
Williston,# 1 Munn,48.8213,-101.13157
Williston,1 W. Munn Unit,48.8213,-101.13157
Williston,# 1 Hunn,48.8213,-101.13157
Williston,# 1 Hunn,48.8213,-101.13157
Williston,1 W. Munn Unit,48.8213,-101.13157
Williston,1 W. Munn Unit,48.8213,-101.13157
Williston,# 1 Melby,48.86019,-102.35175
Williston,1 Melby,48.86019,-102.35175
Williston,1 Melby,48.86019,-102.35175
Williston,1 Blom,48.8784,-102.52095
Williston,1 Blom,48.8784,-102.52095
Williston,1 Blom,48.8784,-102.52095
Williston,1 Clifford Rice,48.50045,-102.79017
Williston,1 Clifford Rice,48.50045,-102.79017
Williston,1 Clifford Rice,48.50045,-102.79017
Williston,1 Clifford Rice,48.50045,-102.79017
Williston,1 Clifford Rice,48.50045,-102.79017
Williston,1 Clifford Rice,48.50045,-102.79017
Williston,1 Clifford Rice,48.50045,-102.79017
Williston,1 Clifford Rice,48.50045,-102.79017
Williston,1 Clifford Rice,48.50045,-102.79017
Williston,1 Clifford Rice,48.50045,-102.79017
Williston,Clifford Rise No. 1,48.50045,-102.79017
Williston,1 Oscar Opdahl,48.5587,-102.84491
Williston,1 Oscar Opdahl,48.5587,-102.84491
Williston,1 Oscar Opdahl,48.5587,-102.84491
Williston,# 1 Oscar Opdahl,48.5587,-102.84491
Williston,# 1 Oscar Opdahl,48.5587,-102.84491
Williston,Kenneth Henry 4,48.78311,-100.95808
Williston,4 Bert Henry,48.78311,-100.95808
Williston,No. 1 Ole Anderson,48.75668,-101.22586
Williston,1 Ole Anderson,48.75668,-101.22586
Williston,1 Ole Anderson,48.75668,-101.22586
Williston,1 Ole Anderson,48.75668,-101.22586
Williston,1 Ole Anderson,48.75668,-101.22586
Williston,1 Ole Anderson,48.75668,-101.22586
Williston,# 1 B A. M. Melby,48.79169,-102.32527
Williston,# 1 B A. M. Melby,48.79169,-102.32527
Williston,1 - B A. M. Melby,48.79169,-102.32527
Williston,# 1 Gunnar Opseth,48.74859,-102.36209
Williston,1 Gunner Opseth,48.74859,-102.36209
Williston,1 Gunnar Opseth,48.74859,-102.36209
Williston,L. W. Luddington 1,48.71309,-101.02269
Williston,1 L. W. Luddington,48.71309,-101.02269
Williston,1 L. W. Luddington,48.71309,-101.02269
Williston,Ucli - Sisk 1,48.96848,-101.11977
Williston,1 Ucli - Sisk,48.96848,-101.11977
Williston,#1 P. Peterson,48.93198,-102.19775
Williston,1 P. C. Peterson,48.93198,-102.19775
Williston,1 P. C. Peterson,48.93198,-102.19775
Williston,1 P. C. Peterson,48.93198,-102.19775
Williston,No. 1 Klitzke,48.94027,-102.52009
Williston,1 E. Klitzke,48.94027,-102.52009
Williston,1,48.94027,-102.52009
Williston,1 W. E. Logan,46.87818,-103.30626
Williston,Lucy Fritz No. 1,46.6754,-103.27469
Williston,1 Gilt Edge Realty,48.74026,-102.56411
Williston,1,48.74026,-102.56411
Williston,1,48.74026,-102.56411
Williston,1,48.74026,-102.56411
Williston,1,48.74026,-102.56411
Williston,1,48.74026,-102.56411
Williston,1 Lydia Foreman,46.31123,-103.95527
Williston,Lydia Foreman No. 1,46.31123,-103.95527
Williston,No. 1 Lydia Foreman,46.31123,-103.95527
Williston,No. 1 Lydia Foreman,46.31123,-103.95527
Williston,1,46.31123,-103.95527
Williston,1,46.31123,-103.95527
Williston,1,46.31123,-103.95527
Williston,1,46.31123,-103.95527
Williston,1,46.31123,-103.95527
Williston,1,46.31123,-103.95527
Williston,1,46.31123,-103.95527
Williston,1,46.31123,-103.95527
Williston,1,46.31123,-103.95527
Williston,1,46.31123,-103.95527
Williston,#1 Jack Duirnak,47.45592,-102.93278
Williston,1 Jack Dvirnak,47.45592,-102.93278
Williston,Newton No. 1,46.87838,-103.14757
Williston,Newton No. 1,46.87838,-103.14757
Williston,Danielson 1,47.62235,-103.07462
Williston,1 Danielson - Bank Of North Dakota,47.62235,-103.07462
Williston,Pietsch 1,48.08394,-101.38967
Williston,C. Lovaas 1,47.84566,-102.88527
Williston,1 Lovaas,47.84566,-102.88527
Williston,No. 1 C. Lovaas,47.84566,-102.88527
Williston,Evanson 1,48.81782,-101.22475
Williston,1 Evanson,48.81782,-101.22475
Williston,State 1,48.42768,-102.04064
Williston,1 State Of North Dakota,48.42768,-102.04064
Williston,1 State,48.42768,-102.04064
Williston,Olsen 1,48.81713,-103.66483
Williston,#1 O. M. Olsen,48.81713,-103.66483
Williston,#1 O. M. Olsen,48.81713,-103.66483
Williston,Patterson No. 1,47.02775,-100.15907
Williston,G. L. Thompson 3,48.0866,-102.94436
Williston,G. L. Thompson #3,48.0866,-102.94436
Williston,Kudrna 28-3,46.9083,-102.80412
Williston,28-3 Kudrna,46.9083,-102.80412
Williston,Ehrmantrout No. 1,46.92963,-102.82606
Williston,Phillips Braathen 1,48.83423,-103.03986
Williston,1 Braathen,48.83423,-103.03986
Williston,Braathen No. 1,48.83423,-103.03986
Williston,1 Torgeson,48.91239,-103.80163
Williston,1 Torgeson,48.91239,-103.80163
Williston,1 Orville C. Raaum,48.82848,-103.76864
Williston,1 - X Susag - Wick,46.08094,-103.6733
Williston,1 - X Susag - Wick,46.08094,-103.6733
Williston,1 U. S. A. Adah G. Macauley B,46.65418,-103.30673
Williston,1 - B Mccauley,46.65418,-103.30673
Williston,"F - 32 - 24 - P, A. Kennedy",47.71175,-102.50285
Williston,Angus Kennedy,47.71175,-102.50285
Williston,F - 32 - 24 - P,47.71175,-102.50285
Williston,F - 32 - 24 - P,47.71175,-102.50285
Williston,F - 32 - 24 - P,47.71175,-102.50285
Williston,#1 R. E. Newton,46.89668,-103.22677
Williston,#1 R. E. Newton,46.89668,-103.22677
Williston,#1 R. E. Newton,46.89668,-103.22677
Williston,R. E. Newton #1,46.89668,-103.22677
Williston,1 R. E. Newton,46.89668,-103.22677
Williston,1 R. E. Newton,46.89668,-103.22677
Williston,1 R. E. Newton,46.89668,-103.22677
Williston,1 R. E. Newton,46.89668,-103.22677
Williston,1 R. E. Newton,46.89668,-103.22677
Williston,1 R. E. Newton,46.89668,-103.22677
Williston,1 Newton,46.89668,-103.22677
Williston,"1, Dan Cheadle A",46.86382,-103.30614
Williston,1 D. Cheadle,46.86382,-103.30614
Williston,1 Dan Cheadle Unit No. 1,46.86382,-103.30614
Williston,1,46.86382,-103.30614
Williston,#1 B. T. Clarke,47.38457,-102.30421
Williston,#1 B. T. Clarke,47.38457,-102.30421
Williston,#1 B. T. Clarke,47.38457,-102.30421
Williston,No. 1 Clarke,47.38457,-102.30421
Williston,No. 1 Clarke,47.38457,-102.30421
Williston,"1, Nwi - Np",47.19934,-103.50131
Williston,1,47.19934,-103.50131
Williston,Lloyd Valley No. 1,48.78157,-102.4986
Williston,# 1 A. Anderson,48.76739,-101.23145
Williston,# 1 A. Anderson,48.76739,-101.23145
Williston,# 1 Arneson,48.71075,-101.851
Williston,1 Traastad,48.66766,-102.56234
Williston,1 Traastad,48.66766,-102.56234
Williston,1 Strusrud,48.57693,-102.86116
Williston,No. 1 Strusrud,48.57693,-102.86116
Williston,No. 1 O' Connell,48.56629,-101.20298
Williston,# 1 Keeler,48.63045,-101.20857
Williston,# 1 Keeler,48.63045,-101.20857
Williston,# 1 Keeler,48.63045,-101.20857
Williston,1 Thon,48.88233,-103.90692
Williston,# 1 Loomis,48.8842,-101.67922
Williston,Warren No. 1 Anderson,48.85049,-101.29178
Williston,1 Fossum,48.81774,-101.21505
Williston,1 Fossum,48.81774,-101.21505
Williston,1 Fossum,48.81774,-101.21505
Williston,1 Fossum,48.81774,-101.21505
Williston,No. 1 Fossom,48.81774,-101.21505
Williston,1 Fossum,48.81774,-101.21505
Williston,1 Fossom,48.81774,-101.21505
Williston,1 Fossum,48.81774,-101.21505
Williston,Ritter-b - # 1,48.93446,-101.77753
Williston,Ritter - B - # 1,48.93446,-101.77753
Williston,Ritter - B - # 1,48.93446,-101.77753
Williston,Ritter - B - #1,48.93446,-101.77753
Williston,# 1 Ritter b,48.93446,-101.77753
Williston,# 1 Ritter b,48.93446,-101.77753
Williston,# 1 Ritter b,48.93446,-101.77753
Williston,# 1 Ritter b,48.93446,-101.77753
Williston,# 1 Ritter b,48.93446,-101.77753
Williston,Ritter - B - # 1,48.93446,-101.77753
Williston,# 1 Ritter b,48.93446,-101.77753
Williston,Ritter - B - # 1,48.93446,-101.77753
Williston,# 1 Ritter b,48.93446,-101.77753
Williston,No. 1 Steinhaus,48.82492,-101.21469
Williston,# 1 Lindenmood,48.99177,-101.87881
Williston,# 1 Lindenmood,48.99177,-101.87881
Williston,2 Kitzman - Bnd,48.53993,-101.03503
Williston,Hunt No. 1 Cooksley,48.7549,-102.85543
Williston,Hunt No. 1 Cooksley,48.7549,-102.85543
Williston,Hunt No. 1 Cooksley,48.7549,-102.85543
Williston,1 Cooksley,48.7549,-102.85543
Williston,No. 1 Bismarck A,46.49814,-103.25421
Williston,#1 State,47.50427,-102.86243
Williston,1 State,47.50427,-102.86243
Williston,1 State,47.50427,-102.86243
Williston,1 State,47.50427,-102.86243
Williston,1 State,47.50427,-102.86243
Williston,#1 Stieg,46.78114,-102.30162
Williston,1 Paul Stieg,46.78114,-102.30162
Williston,1 Paul Stieg,46.78114,-102.30162
Williston,1 Paul Stieg,46.78114,-102.30162
Williston,F - 22 - 22 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 S. Bird Bear Et Al,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F 22-22-1 Bird Bear,47.71132,-102.3129
Williston,F 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,F - 22 - 22 - 1 Bird Bear,47.71132,-102.3129
Williston,Mayme Morrissey #1,48.79468,-102.65851
Williston,Mayme Morrissey #1,48.79468,-102.65851
Williston,1 Mayme Morrissey,48.79468,-102.65851
Williston,1 Mayme Morrissey,48.79468,-102.65851
Williston,1 Mayme Morrissey,48.79468,-102.65851
Williston,1 Mayme Morrissey,48.79468,-102.65851
Williston,1 Mayme Morrissey,48.79468,-102.65851
Williston,1 Mayme Morrissey,48.79468,-102.65851
Williston,1 Mayme Morrissey,48.79468,-102.65851
Williston,1 Mayme Morrissey,48.79468,-102.65851
Williston,1 Mayme Morrissey,48.79468,-102.65851
Williston,1 A. U. Beauchamp,48.75064,-100.91978
Williston,1 A. U. Beauchamp,48.75064,-100.91978
Williston,1 A. U. Beauchamp,48.75064,-100.91978
Williston,1 A. U. Beauchamp,48.75064,-100.91978
Williston,No. 2 Reg. Henry,48.80114,-100.95298
Williston,Roland Henry 2,48.80114,-100.95298
Williston,2 Roland Henry,48.80114,-100.95298
Williston,#1 Jepson,48.74863,-102.39522
Williston,#1 Jepson,48.74863,-102.39522
Williston,Jepson #1,48.74863,-102.39522
Williston,1 Carl Jepsen,48.74863,-102.39522
Williston,1 Carl Jepsen,48.74863,-102.39522
Williston,1 Carl Jepsen,48.74863,-102.39522
Williston,#1 Carl Jepsen,48.74863,-102.39522
Williston,#1 Carl Jepsen,48.74863,-102.39522
Williston,1 Carl Jepsen,48.74863,-102.39522
Williston,1 H. Sinclair,48.66446,-102.13205
Williston,1 H. Sinclair,48.66446,-102.13205
Williston,1 H. Sinclair,48.66446,-102.13205
Williston,No. 1 Ecklund,48.87408,-103.02365
Williston,1 Ecklund,48.87408,-103.02365
Williston,1 Ecklund,48.87408,-103.02365
Williston,No. 1 Iverson Nelson Unit,48.27376,-102.99504
Williston,1 Iverson - Nelson,48.27376,-102.99504
Williston,1 Unit Iverson Nelson,48.27376,-102.99504
Williston,1 Unit Iverson Nelson,48.27376,-102.99504
Williston,1 Unit Iverson Nelson,48.27376,-102.99504
Williston,1 Unit Iverson Nelson,48.27376,-102.99504
Williston,1 Unit Iverson Nelson,48.27376,-102.99504
Williston,1 Unit Iverson Nelson,48.27376,-102.99504
Williston,1 Iverson - Nelson Unit,48.27376,-102.99504
Williston,Unit 1 Iverson Nelson,48.27376,-102.99504
Williston,No. 1 Ahre,48.8384,-102.59221
Williston,No. 1 Ahre,48.8384,-102.59221
Williston,1 Ahre Bank Of North Dakota,48.8384,-102.59221
Williston,1 Ahre Bank Of North Dakota,48.8384,-102.59221
Williston,Bunting #1,48.88269,-102.51635
Williston,1 Bunting,48.88269,-102.51635
Williston,Moum No. 1,48.82704,-100.9363
Williston,No. 1 Moum,48.82704,-100.9363
Williston,No. 1 Moum,48.82704,-100.9363
Williston,#1 Dallas Moore,48.96579,-103.97845
Williston,#1 Dailes Moorr,48.96579,-103.97845
Williston,#1 Dallas Moore,48.96579,-103.97845
Williston,#1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,1 Dallas Moore,48.96579,-103.97845
Williston,No. 1 Crider,48.49634,-101.8895
Williston,1 Crider,48.49634,-101.8895
Williston,1 Crider,48.49634,-101.8895
Williston,No. 1 Johnson,48.4238,-101.94966
Williston,1 Johnson,48.4238,-101.94966
Williston,1 Johnson,48.4238,-101.94966
Williston,1 Johnson,48.4238,-101.94966
Williston,#1 C. L. Christensen,48.93631,-102.33048
Williston,1 C. L. Christensen,48.93631,-102.33048
Williston,Alex Houmann 1,48.84533,-100.93611
Williston,No. 1 Axel Houmann,48.84533,-100.93611
Williston,No. 1,48.91886,-101.29192
Williston,No. 1 Feeland,48.91886,-101.29192
Williston,#1 Hanson,48.95423,-101.97534
Williston,No. 1 Hanson,48.95423,-101.97534
Williston,No. 1 Hanson,48.95423,-101.97534
Williston,No. 1 Hanson,48.95423,-101.97534
Williston,No. 1 Hanson,48.95423,-101.97534
Williston,No. 1 Hanson,48.95423,-101.97534
Williston,No. 1 Hansen,48.95423,-101.97534
Williston,No. 1 Hanson,48.95423,-101.97534
Williston,#1 Williams,48.95756,-101.10381
Williston,1 Williams,48.95756,-101.10381
Williston,#1 Williams,48.95756,-101.10381
Williston,John Stadum 1,48.11374,-99.70451
Williston,John Stadum 1,48.11374,-99.70451
Williston,John Stadum 1,48.11374,-99.70451
Williston,No. 1 John Stadum,48.11374,-99.70451
Williston,No. 1 Stadum,48.11374,-99.70451
Williston,#1 Swenson,48.92924,-102.73355
Williston,1 S. Swenson,48.92924,-102.73355
Williston,Arrowhead #1 Probst,48.94005,-102.63659
Williston,Arrowhead #1 Probst,48.94005,-102.63659
Williston,Arrowhead #1 Probst,48.94005,-102.63659
Williston,Arrowhead #1 Probst,48.94005,-102.63659
Williston,No. 1 Probst,48.94005,-102.63659
Williston,No. 1 Probst,48.94005,-102.63659
Williston,No. 1 Probst,48.94005,-102.63659
Williston,No. 1 Probst,48.94005,-102.63659
Williston,1 Probst,48.94005,-102.63659
Williston,1 Probst,48.94005,-102.63659
Williston,Nesting 1,48.88962,-101.06107
Williston,No. 1 Nesting,48.88962,-101.06107
Williston,Smithberg 1,48.84091,-103.04031
Williston,No. 1 Smithberg,48.84091,-103.04031
Williston,No. 1 Smithberg,48.84091,-103.04031
Williston,No. 1 Smithberg,48.84091,-103.04031
Williston,No. 1 Smithberg,48.84091,-103.04031
Williston,No. 1 Smithberg,48.84091,-103.04031
Williston,1 Nd A Unit,48.33307,-102.8954
Williston,Pollard A No. 1,48.56633,-102.855
Williston,Pollard A No. 1,48.56633,-102.855
Williston,Pollard A No. 1,48.56633,-102.855
Williston,Pollard A No. 1,48.56633,-102.855
Williston,Pollard A No. 1,48.56633,-102.855
Williston,Pollard A No. 1,48.56633,-102.855
Williston,#1 Christenson,48.78668,-100.83769
Williston,#1 Christenson,48.78668,-100.83769
Williston,#1 Thor. O. Ekrehagen,48.95799,-100.77839
Williston,#1 Ekrehagen,48.95799,-100.77839
Williston,Earl O'clair 1,48.68895,-101.90638
Williston,1 Earl O'clair,48.68895,-101.90638
Williston,1 Earl O'clair,48.68895,-101.90638
Williston,Justin-evenson 1,48.70356,-100.78951
Williston,No. 1 Evenson,48.70356,-100.78951
Williston,1 Kudrna,46.84302,-102.95197
Williston,Victor Kudrna No. 1,46.84302,-102.95197
Williston,Victor Kudrna No. 1,46.84302,-102.95197
Williston,#1 Victor Kudrea,46.84302,-102.95197
Williston,#1 Victor Kudrna,46.84302,-102.95197
Williston,#1 Victor Kudrna,46.84302,-102.95197
Williston,#1 Victor Kudrna,46.84302,-102.95197
Williston,#1 Victor Kudrna,46.84302,-102.95197
Williston,#1 Victor Kudrna,46.84302,-102.95197
Williston,1 B. Risser,47.73378,-102.90702
Williston,Ed Lockwood,47.55757,-102.55864
Williston,#1 Ed Lockwood,47.55757,-102.55864
Williston,#1 Ed Lockwood,47.55757,-102.55864
Williston,#1 Edward Lockwood,47.55757,-102.55864
Williston,1 E. Lockwood,47.55757,-102.55864
Williston,1 E. Lockwood,47.55757,-102.55864
Williston,1 E. Lockwood,47.55757,-102.55864
Williston,1 Lockwood,47.55757,-102.55864
Williston,1 Lockwood,47.55757,-102.55864
Williston,1 Lockwood,47.55757,-102.55864
Williston,Hans Creek Unit 1,47.47755,-102.24595
Williston,#1 William Beaudoin,46.78025,-103.18416
Williston,#1 William Beaudoin,46.78025,-103.18416
Williston,1,46.08835,-103.66007
Williston,1,46.08835,-103.66007
Williston,1 Hestekin No. 1,46.08835,-103.66007
Williston,Joe Muecke #1,46.91466,-102.55912
Williston,Joe Muecke #1,46.91466,-102.55912
Williston,Joe Muecke #1,46.91466,-102.55912
Williston,#1 J. Muecke,46.91466,-102.55912
Williston,#1 J. Muecke,46.91466,-102.55912
Williston,#1 J. Muecke,46.91466,-102.55912
Williston,Pribly No. 1,46.91578,-102.80476
Williston,Conoco-nar Et Al Pribly No. 1,46.91578,-102.80476
Williston,No. 1 State,46.00055,-103.69728
Williston,# 1 State,46.00055,-103.69728
Williston,# 1 State,46.00055,-103.69728
Williston,#1 State,46.00055,-103.69728
Williston,No. 1 State,46.00055,-103.69728
Williston,1 State,46.00055,-103.69728
Williston,1 State,46.00055,-103.69728
Williston,1 State,46.00055,-103.69728
Williston,1 State,46.00055,-103.69728
Williston,1 State,46.00055,-103.69728
Williston,1 State,46.00055,-103.69728
Williston,1 State,46.00055,-103.69728
Williston,1 State,46.00055,-103.69728
Williston,Halverson 1,47.95396,-102.92248
Williston,1 A. Ehlert,48.74316,-100.88686
Williston,1 Ehleut,48.74316,-100.88686
Williston,1 Woodrow Starr,47.96473,-102.71355
Williston,1 Woodrow Star Tribal,47.96473,-102.71355
Williston,1 Woodrow Star Tribal,47.96473,-102.71355
Williston,1 Woodrow Star Tribal,47.96473,-102.71355
Williston,1 Woodrow Star Tribal,47.96473,-102.71355
Williston,M. L. Slaatten 1,48.07932,-102.93352
Williston,Unit 32x-23,47.36766,-103.50798
Williston,State 32-16-1,47.3831,-103.54951
Williston,State 32-16-1,47.38,-103.521
Williston,State 32-16-1,47.3831,-103.54951
Williston,State 32-16-1,47.3831,-103.54951
Williston,Schuh 1,47.43009,-102.0849
Williston,Harry Bakken 1,48.43293,-102.90402
Williston,3 Gov't - Dorough B Nct-1,48.07576,-102.93889
Williston,Klevmoen 2,48.0579,-102.91162
Williston,Whittman 1-c,48.83439,-100.99646
Williston,Whiteman 1-c,48.83439,-100.99646
Williston,F. E. Mc Coy 2,48.56649,-103.01213
Williston,Oscar Westberg 1,48.55919,-103.01243
Williston,Eugene Mc Ginnity 1,48.56287,-103.00687
Williston,W. C. Koshman 1,48.57035,-103.00757
Williston,Gulf 1 Dorough Fed,47.18826,-103.67863
Williston,Gulf 1 Dorough Fed,47.18826,-103.67863
Williston,Gulf 1 Dorough - Fed,47.18826,-103.67863
Williston,Gulf 1 Dorough Fed,47.18826,-103.67863
Williston,O. J. Anderson 1,47.86408,-102.8953
Williston,Govt Dorough D Nct-1,47.91409,-102.86909
Williston,A. S. Wisness 2,48.01233,-102.94844
Williston,Wiley 1,48.74987,-101.23091
Williston,1 Koski,47.04658,-100.26423
Williston,Gov't Unit 1,48.10831,-102.86815
Williston,Mc Kenzie Co Nct-2 2,48.09782,-102.95
Williston,2 Gov't - Dorough B Nct 1,48.0831,-102.94959
Williston,Robert Reitsch 2,48.09391,-102.91189
Williston,Gov't - Dorough 1,48.08295,-102.92834
Williston,G. L. Thompson 2,48.08306,-102.9389
Williston,Schank 15-15,46.93696,-102.77308
Williston,Ludwig Filipi 1,46.91569,-102.82577
Williston,Zahradnik 1,46.91559,-102.84756
Williston,M. E. Gilman 1,46.9389,-103.90563
Williston,Unit 34x-3a-2,46.10453,-104.03693
Williston,Gov't 41x-5-1,47.23943,-103.50131
Williston,Gov't 41x-5-1,47.23943,-103.50131
Williston,Gov't 41x-5-1,47.23943,-103.50131
